DATE;CPU us;CPU sy;CPU id;CPU rem;MEM tot;MEM use;MEM fre;MEM buf;SWP tot;SWP use;SWP fre;SWP cac
15:01:20;36,8;15,7;23,7;23,8;903596;162932;740664;3664;996020;0;996020;36420
15:01:21;53,9;46,1;0;0;903596;167924;735672;3804;996020;0;996020;38300
15:01:22;55,4;44,6;0;0;903596;175984;727612;3820;996020;0;996020;38916
15:01:23;69,6;30,4;0;7,105427357601e-15;903596;182308;721288;3836;996020;0;996020;40012
15:01:24;63,4;36,6;0;0;903596;186276;717320;3868;996020;0;996020;40608
15:01:25;49,5;7,9;42,6;0;903596;196948;706648;3880;996020;0;996020;41156
15:01:26;6;0;94;0;903596;196948;706648;3880;996020;0;996020;41156
15:01:27;9,8;7,8;79,4;3;903596;180276;723320;3884;996020;0;996020;41176
15:01:28;6,9;3;84,2;5,89999999999999;903596;179968;723628;3892;996020;0;996020;41228
15:01:29;7;1;90;2;903596;180596;723000;3892;996020;0;996020;41232
15:01:30;6;0;94;0;903596;180596;723000;3892;996020;0;996020;41232
15:01:31;7;1;92;0;903596;180596;723000;3904;996020;0;996020;41232
15:01:32;14,7;2;74,5;8,8;903596;182952;720644;3912;996020;0;996020;43620
15:01:33;18,8;0;81,2;0;903596;183076;720520;3912;996020;0;996020;43620
15:01:34;8,9;1;90,1;0;903596;183076;720520;3912;996020;0;996020;43620
15:01:35;6,9;0;93,1;0;903596;182952;720644;3912;996020;0;996020;43620
15:01:36;8;0;85;7;903596;182952;720644;3924;996020;0;996020;43624
15:01:37;10;0;90;0;903596;183076;720520;3924;996020;0;996020;43624
15:01:38;17,6;2;78,4;2;903596;184688;718908;3928;996020;0;996020;45528
15:01:39;10;0;90;0;903596;185556;718040;3928;996020;0;996020;45980
15:01:40;5,9;1;93,1;0;903596;185432;718164;3928;996020;0;996020;45980
15:01:42;8,9;0;90,1;1;903596;185432;718164;3928;996020;0;996020;45984
15:01:43;10;1;89;0;903596;187416;716180;3936;996020;0;996020;45984
15:01:44;6,9;0;93,1;0;903596;187416;716180;3936;996020;0;996020;45984
15:01:45;5,9;2;90,1;2;903596;187416;716180;3936;996020;0;996020;45984
15:01:46;5,9;2;92,1;0;903596;188160;715436;3936;996020;0;996020;45984
15:01:47;10;0;90;0;903596;189400;714196;3936;996020;0;996020;45984
15:01:48;6,9;0;93,1;0;903596;189400;714196;3936;996020;0;996020;45984
15:01:49;5,9;1;93,1;0;903596;189400;714196;3944;996020;0;996020;45984
15:01:50;5,9;2;89,1;3;903596;189400;714196;3944;996020;0;996020;45984
15:01:51;8,9;1;90,1;0;903596;189524;714072;3944;996020;0;996020;45984
15:01:52;5,9;1;93,1;0;903596;189524;714072;3944;996020;0;996020;45984
15:01:53;6;0;94;0;903596;189524;714072;3944;996020;0;996020;45984
15:01:54;5,9;2;91,1;1;903596;189524;714072;3944;996020;0;996020;45984
15:01:55;7,9;2;90,1;0;903596;189524;714072;3944;996020;0;996020;45984
15:01:56;8,9;1;90,1;0;903596;189524;714072;3952;996020;0;996020;45984
15:01:57;6;0;94;0;903596;189524;714072;3952;996020;0;996020;45984
15:01:58;6;0;94;0;903596;189524;714072;3952;996020;0;996020;45984
15:01:59;5,9;2,9;89,2;1,99999999999999;903596;189524;714072;3952;996020;0;996020;45984
15:02:00;9,9;1;89,1;0;903596;187540;716056;3952;996020;0;996020;45984
15:02:01;6;0;94;0;903596;187540;716056;3952;996020;0;996020;45984
15:02:02;6,9;0;93,1;0;903596;187912;715684;3952;996020;0;996020;45984
15:02:03;6;1;92;1;903596;188904;714692;3952;996020;0;996020;45984
15:02:04;9,8;2;87,3;0,900000000000006;903596;189524;714072;3952;996020;0;996020;45984
15:02:05;6;0;94;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:06;5,9;1;93,1;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:07;6;0;94;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:08;9,9;2;86,1;2;903596;189524;714072;3960;996020;0;996020;45984
15:02:09;5,9;2;92,2;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:10;7;0;93;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:11;5,9;1;93,1;0;903596;189524;714072;3960;996020;0;996020;45984
15:02:12;9,9;0;89,1;1;903596;189524;714072;3960;996020;0;996020;45984
15:02:13;5,9;3;89,1;2;903596;189524;714072;3968;996020;0;996020;45984
15:02:14;6,9;0;93,1;0;903596;189524;714072;3968;996020;0;996020;45984
15:02:15;5,9;1;93,1;0;903596;189524;714072;3968;996020;0;996020;45984
15:02:16;12;0;88;0;903596;185432;718164;3968;996020;0;996020;45988
15:02:17;5,9;1;93,1;0;903596;185432;718164;3968;996020;0;996020;45988
15:02:18;9,9;0;90,1;0;903596;185432;718164;3968;996020;0;996020;45988
15:02:19;12;0;88;0;903596;185432;718164;3968;996020;0;996020;45992
15:02:20;5,9;1;93,1;0;903596;185432;718164;3968;996020;0;996020;45992
15:02:21;9,1;0;90,9;0;903596;185432;718164;3976;996020;0;996020;45992
15:02:22;15,8;1;83,2;0;903596;185432;718164;3976;996020;0;996020;45992
15:02:23;5,9;1;93,1;0;903596;185432;718164;3976;996020;0;996020;45992
15:02:24;9,9;0;90,1;0;903596;185432;718164;3976;996020;0;996020;45992
15:02:25;11,9;1;87,1;0;903596;185432;718164;3976;996020;0;996020;45992
15:02:26;10;0;90;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:27;5,9;1;93,1;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:28;13;0;87;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:29;16,8;1;82,2;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:30;6,9;0;93,1;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:31;6;0;94;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:32;6,9;0;93,1;0;903596;185432;718164;3984;996020;0;996020;45992
15:02:33;5,9;1;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:34;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:35;5,9;0;93,1;1;903596;185432;718164;3992;996020;0;996020;45992
15:02:36;5,9;1;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:37;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:38;6,9;0;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:39;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:40;6,9;1;92,2;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:41;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:42;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:43;5,9;1;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:44;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:45;6,9;0;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:46;5,9;1;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:47;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:48;5,9;0;94,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:49;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:50;10,8;1;88,2;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:51;6;0;94;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:52;5,9;1;93,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:53;9,9;0;90,1;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:54;6;1;93;0;903596;185432;718164;3992;996020;0;996020;45992
15:02:55;6,9;0;93,1;0;903596;185432;718164;4000;996020;0;996020;45992
15:02:56;5,9;0;94,1;0;903596;185432;718164;4000;996020;0;996020;45992
15:02:57;6;0;94;0;903596;185432;718164;4000;996020;0;996020;45992
15:02:58;6;0;94;0;903596;185432;718164;4000;996020;0;996020;45992
15:02:59;5,9;1;93,1;0;903596;185432;718164;4000;996020;0;996020;45992
15:03:00;13,9;0;86,1;0;903596;185556;718040;4000;996020;0;996020;45992
15:03:01;6,9;1;92,2;0;903596;185556;718040;4000;996020;0;996020;45992
15:03:02;5;0;95;0;903596;185556;718040;4000;996020;0;996020;45992
15:03:03;6,9;1;92,2;0;903596;185556;718040;4000;996020;0;996020;45992
15:03:04;6;0;94;0;903596;185556;718040;4000;996020;0;996020;45992
15:03:05;6;0;94;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:06;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:07;6,9;0;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:08;6;0;94;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:09;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:10;5,9;0;94,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:11;7;0;93;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:12;5,9;0;94,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:13;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:14;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:15;6;0;94;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:16;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:17;5,9;0;93,1;1;903596;185556;718040;4008;996020;0;996020;45992
15:03:18;6,9;0;93,1;0;903596;185556;718040;4008;996020;0;996020;45992
15:03:19;5,9;0;94,1;0;903596;185556;718040;4008;996020;0;996020;45996
15:03:20;5,9;1;93,1;0;903596;185556;718040;4008;996020;0;996020;45996
15:03:21;6,1;0;93,9;0;903596;185556;718040;4008;996020;0;996020;45996
15:03:22;9,8;1;89,2;0;903596;185556;718040;4008;996020;0;996020;45996
15:03:23;10;1;61;28;903596;185680;717916;4012;996020;0;996020;46000
15:03:24;6,9;0;93,1;0;903596;185680;717916;4012;996020;0;996020;46000
15:03:25;6;0;94;0;903596;185680;717916;4012;996020;0;996020;46000
15:03:26;5,9;1;93,1;0;903596;185680;717916;4012;996020;0;996020;46000
15:03:27;6;0;94;0;903596;185680;717916;4012;996020;0;996020;46000
15:03:28;14,9;0;84,2;0,899999999999991;903596;185556;718040;4020;996020;0;996020;46000
15:03:29;5,9;1;92,2;0,899999999999991;903596;185556;718040;4020;996020;0;996020;46000
15:03:30;6;0;94;0;903596;185556;718040;4020;996020;0;996020;46000
15:03:31;5,9;1;93,1;0;903596;185556;718040;4020;996020;0;996020;46000
15:03:32;5,9;1;93,1;0;903596;185556;718040;4020;996020;0;996020;46000
15:03:33;5,9;0;94,1;0;903596;185556;718040;4020;996020;0;996020;46000
15:03:34;10,9;1;88,1;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:35;6;0;94;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:36;15,8;1;83,2;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:37;11;0;89;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:38;6,9;1;92,2;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:39;6;0;94;0;903596;185556;718040;4028;996020;0;996020;46000
15:03:40;6,9;2;88,2;2,89999999999999;903596;185556;718040;4028;996020;0;996020;46000
15:03:41;6,9;1;92,2;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:42;6;0;94;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:43;5,9;1;93,1;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:44;6,1;1;90,9;2;903596;185556;718040;4036;996020;0;996020;46000
15:03:45;5,9;1;93,1;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:46;6,9;1;92,2;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:47;6;0;94;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:48;6;0;94;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:49;5,9;2;90,1;2;903596;185556;718040;4036;996020;0;996020;46000
15:03:50;6,9;1;92,2;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:51;6;0;94;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:53;6,9;1;92,2;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:54;6;1;91;2;903596;185556;718040;4036;996020;0;996020;46000
15:03:55;11;1;88;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:56;10;1;89;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:57;5,9;1;93,1;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:58;6;0;94;0;903596;185556;718040;4036;996020;0;996020;46000
15:03:59;5,9;1;93,1;0;903596;185556;718040;4036;996020;0;996020;46000
15:04:00;5;0;95;0;903596;185556;718040;4036;996020;0;996020;46000
15:04:01;6,9;1;92,2;0;903596;185548;718048;4044;996020;0;996020;46000
15:04:02;11;0;89;0;903596;185556;718040;4044;996020;0;996020;46000
15:04:03;5,9;1;92,2;0,899999999999991;903596;185556;718040;4044;996020;0;996020;46000
15:04:04;5,9;1;93,1;0;903596;185556;718040;4044;996020;0;996020;46000
15:04:05;6;0;94;0;903596;185556;718040;4044;996020;0;996020;46000
15:04:06;5,9;1;93,1;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:07;6;0;94;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:08;6;0;94;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:09;6;0;94;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:10;5,9;1;93,1;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:11;6,9;0;93,1;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:12;6;0;94;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:13;6,9;1;92,2;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:14;6;0;94;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:15;5,9;1;93,1;0;903596;185556;718040;4052;996020;0;996020;46000
15:04:16;17,2;1;61,6;20,2;903596;187192;716404;4060;996020;0;996020;46296
15:04:17;5,9;0;94,1;0;903596;187068;716528;4060;996020;0;996020;46296
15:04:18;10,9;1;88,1;0;903596;187068;716528;4060;996020;0;996020;46296
15:04:19;18,8;3;50,5;27,7;903596;187316;716280;4100;996020;0;996020;46428
15:04:20;10,7;1;87,4;0,899999999999991;903596;187192;716404;4100;996020;0;996020;46428
15:04:21;11;0;89;0;903596;187192;716404;4108;996020;0;996020;46428
15:04:22;5,9;1;93,1;0;903596;187192;716404;4108;996020;0;996020;46428
15:04:23;6,9;0;85,1;8;903596;187192;716404;4116;996020;0;996020;46748
15:04:24;6;1;93;0;903596;187232;716364;4116;996020;0;996020;46748
15:04:25;44,6;2;48,5;4,9;903596;188380;715216;4116;996020;0;996020;46888
15:04:26;1;0;99;0;903596;188380;715216;4116;996020;0;996020;46888
15:04:27;1;1;98;0;903596;188256;715340;4116;996020;0;996020;46888
15:04:28;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:29;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:30;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:31;1;1;97;1;903596;188256;715340;4124;996020;0;996020;46888
15:04:32;0;0;0;100;903596;188256;715340;4124;996020;0;996020;46888
15:04:33;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:34;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:35;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:36;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:37;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:38;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:39;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:40;1;0;98;1;903596;188256;715340;4124;996020;0;996020;46888
15:04:41;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:42;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:43;0;0;0;100;903596;188256;715340;4124;996020;0;996020;46888
15:04:44;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:45;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:46;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:47;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:48;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:49;1;0;98;1;903596;188256;715340;4124;996020;0;996020;46888
15:04:50;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:51;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:52;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:53;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:54;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:55;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:56;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:57;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:04:58;0;0;99;1;903596;188256;715340;4124;996020;0;996020;46888
15:04:59;2;1;97,1;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:00;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:01;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:02;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:03;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:04;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:05;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:06;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:07;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:08;1;1;97,1;0,900000000000006;903596;188256;715340;4124;996020;0;996020;46888
15:05:09;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:10;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:11;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:12;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:13;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:14;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:15;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:16;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:17;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:18;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:19;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46888
15:05:20;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:21;1;1;98;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:22;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:23;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:24;2;1;97;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:25;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:26;0;1;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:27;2;1;97,1;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:28;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
15:05:29;1;0;99;0;903596;188256;715340;4124;996020;0;996020;46892
